BayesianSearch: Testing config: {'topK': 700, 'shrink': 200, 'similarity': 'cosine', 'normalize': True} - Exception unsupported format string passed to Novelty.__format__
BayesianSearch: Config is suboptimal. Config: {'topK': 900, 'shrink': 130, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23731337451234352, 'PRECISION': 0.12872231931224956, 'RECALL': 0.12684753088131254, 'RECALL_TEST_LEN': 0.12872231931224956, 'MAP': 0.05691114503594336, 'MRR': 0.1764952265407215, 'NDCG': 0.10442882526288162, 'F1': 0.12777804863686584, 'HIT_RATE': 0.5982206045900313, 'ARHR': 0.21425626631874573, 'NOVELTY': 0.005720992918057091, 'DIVERSITY_MEAN_INTER_LIST': 0.9911438072359803, 'DIVERSITY_HERFINDAHL': 0.9991043600602957, 'COVERAGE_ITEM': 0.2688635812939181, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.26394300506626944, 'SHANNON_ENTROPY': 10.876747873675086}
BayesianSearch: Config is suboptimal. Config: {'topK': 900, 'shrink': 198, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.2369475256486179, 'PRECISION': 0.12873311155082456, 'RECALL': 0.12684140642816988, 'RECALL_TEST_LEN': 0.12873311155082456, 'MAP': 0.056940023094129606, 'MRR': 0.17649141515535105, 'NDCG': 0.10442535002765696, 'F1': 0.12778025800148915, 'HIT_RATE': 0.5985239106258214, 'ARHR': 0.2143672779326388, 'NOVELTY': 0.005721417119333564, 'DIVERSITY_MEAN_INTER_LIST': 0.9911556777775631, 'DIVERSITY_HERFINDAHL': 0.9991055469944404, 'COVERAGE_ITEM': 0.2688635812939181, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2641926171699712, 'SHANNON_ENTROPY': 10.87830930762361}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 74, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23702173131578705, 'PRECISION': 0.12901736065976296, 'RECALL': 0.12696865395456847, 'RECALL_TEST_LEN': 0.12901736065976296, 'MAP': 0.05644645613949413, 'MRR': 0.17680222360234388, 'NDCG': 0.10426785728596916, 'F1': 0.12798480920468297, 'HIT_RATE': 0.6018602770195127, 'ARHR': 0.21422160277179836, 'NOVELTY': 0.005605940842773295, 'DIVERSITY_MEAN_INTER_LIST': 0.9878212475538476, 'DIVERSITY_HERFINDAHL': 0.9987721376838292, 'COVERAGE_ITEM': 0.23275987400048462, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.23042665890849728, 'SHANNON_ENTROPY': 10.453056944867347}
BayesianSearch: Config is suboptimal. Config: {'topK': 800, 'shrink': 94, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23662261908773932, 'PRECISION': 0.12873511754312497, 'RECALL': 0.12682261086940272, 'RECALL_TEST_LEN': 0.12873511754312497, 'MAP': 0.05724593566218453, 'MRR': 0.175532992154162, 'NDCG': 0.1045404331964449, 'F1': 0.12777170793319836, 'HIT_RATE': 0.5989283186735416, 'ARHR': 0.2138383378829222, 'NOVELTY': 0.005751307360329471, 'DIVERSITY_MEAN_INTER_LIST': 0.9918063964963297, 'DIVERSITY_HERFINDAHL': 0.9991706122874199, 'COVERAGE_ITEM': 0.27976738551005575, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.27266607126091436, 'SHANNON_ENTROPY': 10.983918086984847}
BayesianSearch: Config is suboptimal. Config: {'topK': 1000, 'shrink': 148, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.2371766139812854, 'PRECISION': 0.12944222982894518, 'RECALL': 0.1275165298344165, 'RECALL_TEST_LEN': 0.12944222982894518, 'MAP': 0.056651126053270114, 'MRR': 0.17641534792732746, 'NDCG': 0.10446120915080802, 'F1': 0.12847216404251338, 'HIT_RATE': 0.6012536649479324, 'ARHR': 0.21411656901495948, 'NOVELTY': 0.005692991434679512, 'DIVERSITY_MEAN_INTER_LIST': 0.9904738106431897, 'DIVERSITY_HERFINDAHL': 0.999037367174817, 'COVERAGE_ITEM': 0.2593166949357887, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.25572606130288, 'SHANNON_ENTROPY': 10.77583577079212}
BayesianSearch: Config is suboptimal. Config: {'topK': 1100, 'shrink': 102, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23711013539645684, 'PRECISION': 0.12967945847836665, 'RECALL': 0.12770272876122382, 'RECALL_TEST_LEN': 0.12967945847836665, 'MAP': 0.05691691729470774, 'MRR': 0.17690593340426422, 'NDCG': 0.10480790784330715, 'F1': 0.12868350284512556, 'HIT_RATE': 0.6034779092103932, 'ARHR': 0.21462436590583192, 'NOVELTY': 0.0056666753113052935, 'DIVERSITY_MEAN_INTER_LIST': 0.9897790895482703, 'DIVERSITY_HERFINDAHL': 0.998967902089095, 'COVERAGE_ITEM': 0.25088441967530895, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.24788992993892212, 'SHANNON_ENTROPY': 10.679876997328407}
BayesianSearch: Config is suboptimal. Config: {'topK': 700, 'shrink': 32, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23751118140108185, 'PRECISION': 0.13097685405844348, 'RECALL': 0.1290674350005653, 'RECALL_TEST_LEN': 0.13097685405844348, 'MAP': 0.05788108790961298, 'MRR': 0.1774401692736534, 'NDCG': 0.10589226820693437, 'F1': 0.13001513441374338, 'HIT_RATE': 0.6074208876756647, 'ARHR': 0.216380531924965, 'NOVELTY': 0.005755307894609081, 'DIVERSITY_MEAN_INTER_LIST': 0.9919867260929776, 'DIVERSITY_HERFINDAHL': 0.9991886434239162, 'COVERAGE_ITEM': 0.28931427186818515, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2723801545369058, 'SHANNON_ENTROPY': 11.026078223430897}
BayesianSearch: Config is suboptimal. Config: {'topK': 700, 'shrink': 8, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.24105608273033222, 'PRECISION': 0.1326213264263006, 'RECALL': 0.13063747417441388, 'RECALL_TEST_LEN': 0.1326213264263006, 'MAP': 0.058115781924080887, 'MRR': 0.17949470658751693, 'NDCG': 0.10689024237015529, 'F1': 0.13162192539401346, 'HIT_RATE': 0.6159134566777879, 'ARHR': 0.2185601629186692, 'NOVELTY': 0.0056609431682708555, 'DIVERSITY_MEAN_INTER_LIST': 0.9898117263817675, 'DIVERSITY_HERFINDAHL': 0.9989711654424799, 'COVERAGE_ITEM': 0.251223649139811, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2529080848168859, 'SHANNON_ENTROPY': 10.706891858319645}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 0, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23511432952515834, 'PRECISION': 0.12619854027952307, 'RECALL': 0.12416915922597443, 'RECALL_TEST_LEN': 0.12619854027952307, 'MAP': 0.05502272082402636, 'MRR': 0.1752292046802196, 'NDCG': 0.10224010039299061, 'F1': 0.12517562507466798, 'HIT_RATE': 0.5908401577191386, 'ARHR': 0.21188767085036286, 'NOVELTY': 0.005491993095104337, 'DIVERSITY_MEAN_INTER_LIST': 0.9825428822292411, 'DIVERSITY_HERFINDAHL': 0.998244354516704, 'COVERAGE_ITEM': 0.19917615701478072, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2027157313673062, 'SHANNON_ENTROPY': 10.009109267259497}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 36, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.2373954155854377, 'PRECISION': 0.12923420842741443, 'RECALL': 0.1272244857958738, 'RECALL_TEST_LEN': 0.12923420842741443, 'MAP': 0.0564463422755502, 'MRR': 0.17613591319990993, 'NDCG': 0.10425445397018471, 'F1': 0.1282214725783436, 'HIT_RATE': 0.6011525629360024, 'ARHR': 0.21377663355976806, 'NOVELTY': 0.005592618080258485, 'DIVERSITY_MEAN_INTER_LIST': 0.9873366121462056, 'DIVERSITY_HERFINDAHL': 0.9987236790428266, 'COVERAGE_ITEM': 0.23091834262175914, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2264275695301192, 'SHANNON_ENTROPY': 10.409852145488813}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 16, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23810507548147908, 'PRECISION': 0.1292560737434865, 'RECALL': 0.12723123768374753, 'RECALL_TEST_LEN': 0.1292560737434865, 'MAP': 0.05632068952883988, 'MRR': 0.17678228403887986, 'NDCG': 0.10423422196038017, 'F1': 0.12823566319140214, 'HIT_RATE': 0.6007481548882823, 'ARHR': 0.21431961555558565, 'NOVELTY': 0.005560329179480805, 'DIVERSITY_MEAN_INTER_LIST': 0.986122737842483, 'DIVERSITY_HERFINDAHL': 0.9986023038849677, 'COVERAGE_ITEM': 0.21749454809789193, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.22139604153529205, 'SHANNON_ENTROPY': 10.287903289803957}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 186, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23700216085490622, 'PRECISION': 0.1289640012645777, 'RECALL': 0.1269610160853579, 'RECALL_TEST_LEN': 0.1289640012645777, 'MAP': 0.05636128957119113, 'MRR': 0.17699303358993873, 'NDCG': 0.10420786605127394, 'F1': 0.1279546705400529, 'HIT_RATE': 0.6005459508644222, 'ARHR': 0.2142402183803439, 'NOVELTY': 0.005608626388212652, 'DIVERSITY_MEAN_INTER_LIST': 0.9879171585039316, 'DIVERSITY_HERFINDAHL': 0.9987817278091586, 'COVERAGE_ITEM': 0.23353525563363217, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.23081171071735862, 'SHANNON_ENTROPY': 10.461427434359301}
BayesianSearch: Config is suboptimal. Config: {'topK': 1100, 'shrink': 84, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.2373274605902759, 'PRECISION': 0.1295202629294229, 'RECALL': 0.1275296676487921, 'RECALL_TEST_LEN': 0.1295202629294229, 'MAP': 0.05696187903298376, 'MRR': 0.177044948670668, 'NDCG': 0.1047971336842005, 'F1': 0.12851725770178707, 'HIT_RATE': 0.602669093114953, 'ARHR': 0.21480522617161796, 'NOVELTY': 0.005665369623082084, 'DIVERSITY_MEAN_INTER_LIST': 0.9897409018156347, 'DIVERSITY_HERFINDAHL': 0.9989640837019171, 'COVERAGE_ITEM': 0.25088441967530895, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.24731566348205092, 'SHANNON_ENTROPY': 10.675916964264399}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 154, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23702207233447808, 'PRECISION': 0.12899108216063035, 'RECALL': 0.12698277086143475, 'RECALL_TEST_LEN': 0.12899108216063035, 'MAP': 0.056358938993991345, 'MRR': 0.17692747776156822, 'NDCG': 0.10420559548288237, 'F1': 0.12797904813941985, 'HIT_RATE': 0.6007481548882823, 'ARHR': 0.2141945218757453, 'NOVELTY': 0.005608523677183544, 'DIVERSITY_MEAN_INTER_LIST': 0.9879122311864643, 'DIVERSITY_HERFINDAHL': 0.9987812351272282, 'COVERAGE_ITEM': 0.2335837169857039, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.23070141581193945, 'SHANNON_ENTROPY': 10.460985902503484}
BayesianSearch: Config is suboptimal. Config: {'topK': 200, 'shrink': 102, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.18909096452924254, 'PRECISION': 0.1050883198289939, 'RECALL': 0.10378061529194989, 'RECALL_TEST_LEN': 0.1050883198289939, 'MAP': 0.04659042776709548, 'MRR': 0.1395454100488978, 'NDCG': 0.08445715119744164, 'F1': 0.10443037386612904, 'HIT_RATE': 0.47730259832170663, 'ARHR': 0.16919546068014274, 'NOVELTY': 0.006171473394945809, 'DIVERSITY_MEAN_INTER_LIST': 0.9968572097132761, 'DIVERSITY_HERFINDAHL': 0.9996756425443767, 'COVERAGE_ITEM': 0.47089895808093046, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.3874501816663122, 'SHANNON_ENTROPY': 12.258991076659344}
BayesianSearch: New best config found. Config: {'topK': 400, 'shrink': 0, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.2421234551853306, 'PRECISION': 0.13415254046888872, 'RECALL': 0.13224297381081876, 'RECALL_TEST_LEN': 0.13415254046888872, 'MAP': 0.058872852126730026, 'MRR': 0.180943233627491, 'NDCG': 0.10817639416300447, 'F1': 0.13319091309664327, 'HIT_RATE': 0.6239005156202608, 'ARHR': 0.22057285523315145, 'NOVELTY': 0.005677107348841163, 'DIVERSITY_MEAN_INTER_LIST': 0.9901553709958262, 'DIVERSITY_HERFINDAHL': 0.9990055264295695, 'COVERAGE_ITEM': 0.26474436636782167, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.26126888131882026, 'SHANNON_ENTROPY': 10.813960263551458}
BayesianSearch: Best result evaluated on URM_test. Config: {'topK': 400, 'shrink': 0, 'similarity': 'cosine', 'normalize': True} - results: CUTOFF: 10 - ROC_AUC: 0.2669950, PRECISION: 0.1268705, RECALL: 0.1109612, RECALL_TEST_LEN: 0.1268705, MAP: 0.0585742, MRR: 0.2159297, NDCG: 0.1038043, F1: 0.1183838, HIT_RATE: 0.8405681, ARHR: 0.2906347, NOVELTY: 0.0056784, DIVERSITY_MEAN_INTER_LIST: 0.9901615, DIVERSITY_HERFINDAHL: 0.9990062, COVERAGE_ITEM: 0.2659074, COVERAGE_USER: 0.1981921, DIVERSITY_GINI: 0.2606943, SHANNON_ENTROPY: 10.8164800, 

BayesianSearch: Config is suboptimal. Config: {'topK': 1300, 'shrink': 124, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23665343112947063, 'PRECISION': 0.12916608492889967, 'RECALL': 0.12718361646903673, 'RECALL_TEST_LEN': 0.12916608492889967, 'MAP': 0.05624613529662799, 'MRR': 0.17670152278887402, 'NDCG': 0.1041428792504977, 'F1': 0.1281671850352812, 'HIT_RATE': 0.6013547669598625, 'ARHR': 0.21400772387275094, 'NOVELTY': 0.005626138531164967, 'DIVERSITY_MEAN_INTER_LIST': 0.9885485829924334, 'DIVERSITY_HERFINDAHL': 0.9988448638741803, 'COVERAGE_ITEM': 0.23823600678458928, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.23621903807429392, 'SHANNON_ENTROPY': 10.528997822907485}
BayesianSearch: Config is suboptimal. Config: {'topK': 1100, 'shrink': 176, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23632263497519843, 'PRECISION': 0.12906799190542004, 'RECALL': 0.1270936117242937, 'RECALL_TEST_LEN': 0.12906799190542004, 'MAP': 0.05678450936892645, 'MRR': 0.17665711011934732, 'NDCG': 0.10451026086433449, 'F1': 0.12807319299088718, 'HIT_RATE': 0.6018602770195127, 'ARHR': 0.21423207405160474, 'NOVELTY': 0.005668090738637139, 'DIVERSITY_MEAN_INTER_LIST': 0.9898104219715833, 'DIVERSITY_HERFINDAHL': 0.9989710350146492, 'COVERAGE_ITEM': 0.25088441967530895, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.24858678014459581, 'SHANNON_ENTROPY': 10.6841199435957}
BayesianSearch: Config is suboptimal. Config: {'topK': 1400, 'shrink': 46, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.2374450157510521, 'PRECISION': 0.12921121975565422, 'RECALL': 0.12718974712859946, 'RECALL_TEST_LEN': 0.12921121975565422, 'MAP': 0.056463525048373625, 'MRR': 0.17664383045032025, 'NDCG': 0.10434231927203898, 'F1': 0.12819251476784374, 'HIT_RATE': 0.602567991103023, 'ARHR': 0.21416254635848025, 'NOVELTY': 0.005597915029276469, 'DIVERSITY_MEAN_INTER_LIST': 0.9875290065147928, 'DIVERSITY_HERFINDAHL': 0.9987429165345395, 'COVERAGE_ITEM': 0.23140295614247638, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.22816103823129397, 'SHANNON_ENTROPY': 10.426438151643499}
BayesianSearch: Config is suboptimal. Config: {'topK': 600, 'shrink': 22, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23799022038633857, 'PRECISION': 0.13100393495449622, 'RECALL': 0.12913663735369502, 'RECALL_TEST_LEN': 0.13100393495449622, 'MAP': 0.057691969323779776, 'MRR': 0.176270515283253, 'NDCG': 0.10555611876973295, 'F1': 0.13006358439223853, 'HIT_RATE': 0.6049944393893438, 'ARHR': 0.21514552270542409, 'NOVELTY': 0.005772788955367767, 'DIVERSITY_MEAN_INTER_LIST': 0.9923813101737144, 'DIVERSITY_HERFINDAHL': 0.9992280978426654, 'COVERAGE_ITEM': 0.29978192391567726, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2778836170570843, 'SHANNON_ENTROPY': 11.105095968268564}
BayesianSearch: Config is suboptimal. Config: {'topK': 1200, 'shrink': 194, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23724683574774616, 'PRECISION': 0.12831466155700327, 'RECALL': 0.12632159675431673, 'RECALL_TEST_LEN': 0.12831466155700327, 'MAP': 0.056425099055899514, 'MRR': 0.17672138211264604, 'NDCG': 0.10400428708419376, 'F1': 0.12731032919163673, 'HIT_RATE': 0.5979172985542412, 'ARHR': 0.21407079227066905, 'NOVELTY': 0.00564647325204375, 'DIVERSITY_MEAN_INTER_LIST': 0.9891760922058527, 'DIVERSITY_HERFINDAHL': 0.9989076084512778, 'COVERAGE_ITEM': 0.24400290768112431, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.24208854673205613, 'SHANNON_ENTROPY': 10.603050825087124}
BayesianSearch: Config is suboptimal. Config: {'topK': 1000, 'shrink': 56, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.23725642037895658, 'PRECISION': 0.12982838334673352, 'RECALL': 0.1278833681983058, 'RECALL_TEST_LEN': 0.12982838334673352, 'MAP': 0.056814317777684586, 'MRR': 0.17695283350424298, 'NDCG': 0.104753984420657, 'F1': 0.12884853601423366, 'HIT_RATE': 0.602871297138813, 'ARHR': 0.21488105268056562, 'NOVELTY': 0.005683712220239073, 'DIVERSITY_MEAN_INTER_LIST': 0.9902645754804211, 'DIVERSITY_HERFINDAHL': 0.9990164457739497, 'COVERAGE_ITEM': 0.2578143930215653, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.25318970957463793, 'SHANNON_ENTROPY': 10.749988231280206}
BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'shrink': 4, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.24251291859041416, 'PRECISION': 0.13321875105314607, 'RECALL': 0.13129460097133283, 'RECALL_TEST_LEN': 0.13321875105314607, 'MAP': 0.05866975417857098, 'MRR': 0.180372488698238, 'NDCG': 0.10764645213475363, 'F1': 0.13224967758756825, 'HIT_RATE': 0.6192498230714791, 'ARHR': 0.21986185132226868, 'NOVELTY': 0.005688243068727662, 'DIVERSITY_MEAN_INTER_LIST': 0.9905388226103353, 'DIVERSITY_HERFINDAHL': 0.9990438677142475, 'COVERAGE_ITEM': 0.2648412890719651, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.26277681022449495, 'SHANNON_ENTROPY': 10.834704928295565}
BayesianSearch: Config is suboptimal. Config: {'topK': 600, 'shrink': 12, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.24098222209383924, 'PRECISION': 0.13307251421446145, 'RECALL': 0.13114864504974447, 'RECALL_TEST_LEN': 0.13307251421446145, 'MAP': 0.05858075739085875, 'MRR': 0.1795607037341934, 'NDCG': 0.10734249333929285, 'F1': 0.13210357551370974, 'HIT_RATE': 0.6165200687493682, 'ARHR': 0.2191251707099431, 'NOVELTY': 0.005724640507849627, 'DIVERSITY_MEAN_INTER_LIST': 0.9914346355047572, 'DIVERSITY_HERFINDAHL': 0.999133439946841, 'COVERAGE_ITEM': 0.2781681608916889, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.26854078907927803, 'SHANNON_ENTROPY': 10.945428567471819}
BayesianSearch: Config is suboptimal. Config: {'topK': 600, 'shrink': 10, 'similarity': 'cosine', 'normalize': True} - results: {'ROC_AUC': 0.24138348875761753, 'PRECISION': 0.13280411244469487, 'RECALL': 0.13084713168287768, 'RECALL_TEST_LEN': 0.13280411244469487, 'MAP': 0.058497487456434495, 'MRR': 0.1795180162180456, 'NDCG': 0.10729282092182138, 'F1': 0.13181835910981313, 'HIT_RATE': 0.6183399049641087, 'ARHR': 0.21913857073850906, 'NOVELTY': 0.005709699859363975, 'DIVERSITY_MEAN_INTER_LIST': 0.9911000808713869, 'DIVERSITY_HERFINDAHL': 0.9990999878659187, 'COVERAGE_ITEM': 0.27128664889750426, 'COVERAGE_USER': 0.1960710462672957, 'DIVERSITY_GINI': 0.2659910473707978, 'SHANNON_ENTROPY': 10.894271554344467}
