BayesianSearch: Config is suboptimal. Config: {'topK': 500, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0738374784441791, 'feature_weighting': 'TF-IDF'} - results: {'ROC_AUC': 0.08435155805549571, 'PRECISION': 0.03410166422281507, 'RECALL': 0.03289137933434435, 'RECALL_TEST_LEN': 0.03410166422281507, 'MAP': 0.015257847240266523, 'MRR': 0.06015131847792116, 'NDCG': 0.029681524963826617, 'F1': 0.033485589378486474, 'HIT_RATE': 0.1839475012619889, 'ARHR': 0.06914797721208629, 'NOVELTY': 0.006708917013626348, 'DIVERSITY_MEAN_INTER_LIST': 0.7868842268921474, 'DIVERSITY_HERFINDAHL': 0.9786804783759699, 'COVERAGE_ITEM': 0.24022292221952993, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.15222366006712823, 'SHANNON_ENTROPY': 8.173602440767946}
BayesianSearch: Config is suboptimal. Config: {'topK': 300, 'shrink': 10, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0019098061239555264, 'feature_weighting': 'none'} - results: {'ROC_AUC': 0.08327767361361521, 'PRECISION': 0.034663269312436316, 'RECALL': 0.03348648130606912, 'RECALL_TEST_LEN': 0.034663269312436316, 'MAP': 0.015180045259265092, 'MRR': 0.05933659447288928, 'NDCG': 0.029737106268376428, 'F1': 0.03406471511057729, 'HIT_RATE': 0.18626956082786472, 'ARHR': 0.06846209626371165, 'NOVELTY': 0.006733527985605566, 'DIVERSITY_MEAN_INTER_LIST': 0.787330950573257, 'DIVERSITY_HERFINDAHL': 0.9787251462339983, 'COVERAGE_ITEM': 0.24264598982311605, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.15795117110956644, 'SHANNON_ENTROPY': 8.224363095373109}
BayesianSearch: Config is suboptimal. Config: {'topK': 700, 'shrink': 50, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.002756009588485986, 'feature_weighting': 'TF-IDF'} - results: {'ROC_AUC': 0.08426512183200748, 'PRECISION': 0.03400699502415798, 'RECALL': 0.03279663943602932, 'RECALL_TEST_LEN': 0.03400699502415798, 'MAP': 0.015248306585146434, 'MRR': 0.06000536846069401, 'NDCG': 0.02963031748481798, 'F1': 0.03339085255233657, 'HIT_RATE': 0.18354366481574963, 'ARHR': 0.06903227486518755, 'NOVELTY': 0.006708325332616682, 'DIVERSITY_MEAN_INTER_LIST': 0.7868576313426665, 'DIVERSITY_HERFINDAHL': 0.9786778190895282, 'COVERAGE_ITEM': 0.2401259995153865, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.15204676060997555, 'SHANNON_ENTROPY': 8.171550030449968}
BayesianSearch: Config is suboptimal. Config: {'topK': 300, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.010524633169648911, 'feature_weighting': 'TF-IDF'} - results: {'ROC_AUC': 0.08421367274825141, 'PRECISION': 0.03405967805261081, 'RECALL': 0.032851041100654566, 'RECALL_TEST_LEN': 0.03405967805261081, 'MAP': 0.015272203850411099, 'MRR': 0.06006021489868031, 'NDCG': 0.029682615493386157, 'F1': 0.033444443513406044, 'HIT_RATE': 0.1839475012619889, 'ARHR': 0.06910731312548578, 'NOVELTY': 0.006712617101262582, 'DIVERSITY_MEAN_INTER_LIST': 0.787116267709639, 'DIVERSITY_HERFINDAHL': 0.9787036801150557, 'COVERAGE_ITEM': 0.24027138357160166, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.15337441528356857, 'SHANNON_ENTROPY': 8.188202130245253}
BayesianSearch: Config is suboptimal. Config: {'topK': 200, 'shrink': 200, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8455852409567259, 'feature_weighting': 'none'} - results: {'ROC_AUC': 0.08379913143113554, 'PRECISION': 0.03421952997924721, 'RECALL': 0.03305891361323139, 'RECALL_TEST_LEN': 0.03421952997924721, 'MAP': 0.015140421160892401, 'MRR': 0.059257630024919336, 'NDCG': 0.029594146426069442, 'F1': 0.03362921093483157, 'HIT_RATE': 0.18465421504290763, 'ARHR': 0.06824042691281466, 'NOVELTY': 0.006742510598540453, 'DIVERSITY_MEAN_INTER_LIST': 0.7875966981151309, 'DIVERSITY_HERFINDAHL': 0.9787517183052222, 'COVERAGE_ITEM': 0.24376060092076568, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.16066812817572945, 'SHANNON_ENTROPY': 8.252481084232185}
BayesianSearch: Config is suboptimal. Config: {'topK': 400, 'shrink': 500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8577365919669733, 'feature_weighting': 'TF-IDF'} - results: {'ROC_AUC': 0.08263368268391005, 'PRECISION': 0.03393215707955735, 'RECALL': 0.0327403826161958, 'RECALL_TEST_LEN': 0.03393215707955735, 'MAP': 0.015090941848162218, 'MRR': 0.059213640697739656, 'NDCG': 0.029394790722392896, 'F1': 0.03332561833843955, 'HIT_RATE': 0.18313982836951034, 'ARHR': 0.06814860219706267, 'NOVELTY': 0.006749361459729269, 'DIVERSITY_MEAN_INTER_LIST': 0.7874933414285469, 'DIVERSITY_HERFINDAHL': 0.9787413836800437, 'COVERAGE_ITEM': 0.24705597286164285, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.1668957468969527, 'SHANNON_ENTROPY': 8.279127741599172}
BayesianSearch: Config is suboptimal. Config: {'topK': 150, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.018135012132352246, 'feature_weighting': 'BM25'} - results: {'ROC_AUC': 0.08140034294047435, 'PRECISION': 0.03358985761560214, 'RECALL': 0.032493801682663165, 'RECALL_TEST_LEN': 0.03358985761560214, 'MAP': 0.014987266567030259, 'MRR': 0.058862327027395155, 'NDCG': 0.029155210163378464, 'F1': 0.03303274012064038, 'HIT_RATE': 0.17970721857647654, 'ARHR': 0.06775862759709307, 'NOVELTY': 0.006797186667658296, 'DIVERSITY_MEAN_INTER_LIST': 0.7881561424811966, 'DIVERSITY_HERFINDAHL': 0.9788076570937281, 'COVERAGE_ITEM': 0.2580566997819239, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.18025627994676424, 'SHANNON_ENTROPY': 8.39165840003966}
BayesianSearch: Config is suboptimal. Config: {'topK': 100, 'shrink': 300, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9386233975055323, 'feature_weighting': 'TF-IDF'} - results: {'ROC_AUC': 0.07881183144635971, 'PRECISION': 0.031442032643445965, 'RECALL': 0.03026530997246208, 'RECALL_TEST_LEN': 0.031442032643445965, 'MAP': 0.013480908197032803, 'MRR': 0.055243744140765834, 'NDCG': 0.02695684244781958, 'F1': 0.03084245160389849, 'HIT_RATE': 0.17112569409389197, 'ARHR': 0.06322063572189775, 'NOVELTY': 0.006817037847885856, 'DIVERSITY_MEAN_INTER_LIST': 0.7847034835786498, 'DIVERSITY_HERFINDAHL': 0.978462426061211, 'COVERAGE_ITEM': 0.2545674824327599, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.18411040399593626, 'SHANNON_ENTROPY': 8.379128824859675}
BayesianSearch: Config is suboptimal. Config: {'topK': 600, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011078990478372353, 'feature_weighting': 'BM25'} - results: {'ROC_AUC': 0.08182163489659718, 'PRECISION': 0.03449929088243068, 'RECALL': 0.03332050985652219, 'RECALL_TEST_LEN': 0.03449929088243068, 'MAP': 0.015154354023846336, 'MRR': 0.058962124307909314, 'NDCG': 0.029567164679117602, 'F1': 0.03389965612891614, 'HIT_RATE': 0.18445229681978798, 'ARHR': 0.06820368901388597, 'NOVELTY': 0.006782536439750257, 'DIVERSITY_MEAN_INTER_LIST': 0.7878114849552168, 'DIVERSITY_HERFINDAHL': 0.9787731948207619, 'COVERAGE_ITEM': 0.256651320571844, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.17585117517682852, 'SHANNON_ENTROPY': 8.35256828663796}
BayesianSearch: Config is suboptimal. Config: {'topK': 700, 'shrink': 200, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.910200764533907, 'feature_weighting': 'none'} - results: {'ROC_AUC': 0.08317052074068743, 'PRECISION': 0.03460537807584745, 'RECALL': 0.03342938146892654, 'RECALL_TEST_LEN': 0.03460537807584745, 'MAP': 0.01524918533513576, 'MRR': 0.05946399525652431, 'NDCG': 0.029793971592296197, 'F1': 0.034007216085260424, 'HIT_RATE': 0.18606764260474506, 'ARHR': 0.06868388580402719, 'NOVELTY': 0.006728992029918314, 'DIVERSITY_MEAN_INTER_LIST': 0.7871463046763314, 'DIVERSITY_HERFINDAHL': 0.9787066835084743, 'COVERAGE_ITEM': 0.24317906469590503, 'COVERAGE_USER': 0.19634857074891965, 'DIVERSITY_GINI': 0.157468664003591, 'SHANNON_ENTROPY': 8.215347522453076}
BayesianSearch: Best config is: Config {'topK': 800, 'shrink': 50, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2963964269970056, 'feature_weighting': 'BM25'}, MAP value is 0.0155
